season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,cluster_kmeans,cluster_agg,pca1,pca2
2,0,6,16,0,0,0,3,0.68,0.6364,0.83,0.2836,350,0,1,0.8389444321277506,-0.2535348689752289
2,0,6,17,0,0,0,3,0.68,0.6364,0.83,0.2836,252,0,1,0.5999430947097739,-0.10813695909568481
2,0,6,18,0,0,0,1,0.7,0.6667,0.74,0.1642,256,0,0,0.6724811131404158,-0.5828620836903715
2,0,6,19,0,0,0,1,0.7,0.6667,0.74,0.1045,223,0,0,0.5049035563337556,-0.8265157491036851
2,0,6,20,0,0,0,1,0.66,0.6061,0.83,0.1642,206,0,0,0.36138334475920153,-0.5584772112887159
2,0,6,21,0,0,0,1,0.66,0.6061,0.83,0.1045,140,0,0,0.08941495275554989,-0.7551072416206158
2,0,6,22,0,0,0,1,0.64,0.5758,0.83,0.1343,128,0,0,0.15176771470420827,-0.5245751203750552
2,0,6,23,0,0,0,1,0.64,0.5909,0.78,0.194,107,0,0,0.41253186716217427,-0.09369444949422547
2,0,6,0,0,1,1,1,0.64,0.5909,0.78,0.1343,28,1,2,-1.5383295964657548,-1.0431071972463377
2,0,6,1,0,1,1,1,0.64,0.6061,0.73,0.2239,16,1,2,-1.1818855599270264,-0.47658825651550457
2,0,6,2,0,1,1,1,0.62,0.5909,0.73,0.2836,10,1,2,-1.033342989824605,-0.10614298950344825
2,0,6,3,0,1,1,1,0.6,0.6061,0.6,0.4925,7,2,2,-0.2227563141564445,1.2576681075974323
2,0,6,4,0,1,1,1,0.56,0.5303,0.64,0.2985,4,1,2,-0.7702677234439876,0.3448322987310261
2,0,6,5,0,1,1,1,0.54,0.5152,0.64,0.3881,29,2,2,-0.45645137912947636,0.8195667455388099
2,0,6,6,0,1,1,1,0.54,0.5152,0.64,0.4179,105,2,2,-0.0780434379409312,0.8649882184311906
2,0,6,7,0,1,1,1,0.56,0.5303,0.56,0.3582,328,0,0,0.7970661856457929,0.3548713532169603
2,0,6,8,0,1,1,1,0.58,0.5455,0.49,0.4478,476,0,0,1.7461241609827745,0.6731927485677585
2,0,6,9,0,1,1,1,0.62,0.6212,0.46,0.3582,224,0,0,0.9671160486001403,0.5329787386401718
2,0,6,10,0,1,1,1,0.64,0.6212,0.41,0.3284,118,2,0,0.795494929193472,0.5808709757472931
2,0,6,11,0,1,1,1,0.66,0.6212,0.41,0.2985,159,0,0,0.966670405474604,0.32002244909381056
2,0,6,12,0,1,1,1,0.66,0.6212,0.41,0.2836,196,0,0,1.121230047351307,0.19906775964651743
2,0,6,13,0,1,1,1,0.7,0.6364,0.37,0.0,227,0,0,0.8257748685628405,-1.2879254569769578
2,0,6,14,0,1,1,1,0.7,0.6364,0.34,0.2537,200,0,0,1.4548379626977055,0.07526581515917415
2,0,6,15,0,1,1,1,0.7,0.6364,0.37,0.4478,185,0,0,1.8415007989282748,1.0068944763837082
2,0,6,16,0,1,1,1,0.7,0.6364,0.37,0.4179,326,0,0,2.2913325207281363,0.6632643739832307
2,0,6,17,0,1,1,1,0.7,0.6364,0.39,0.3284,601,0,0,2.982287613609107,-0.2067530433282808
2,0,6,18,0,1,1,1,0.7,0.6364,0.37,0.3582,586,0,0,3.1216268556557285,0.007849790666651101
2,0,6,19,0,1,1,1,0.66,0.6212,0.39,0.2836,423,0,0,2.3851640631859463,-0.044623983480162485
2,0,6,20,0,1,1,1,0.64,0.6212,0.44,0.2537,331,0,0,1.9382612593316622,-0.09529974731939563
2,0,6,21,0,1,1,1,0.64,0.6212,0.41,0.2537,218,0,0,1.7250049482442675,0.13073772959604305
2,0,6,22,0,1,1,1,0.62,0.6212,0.46,0.2239,134,0,0,1.3036337949878447,0.069158828076263
2,0,6,23,0,1,1,1,0.62,0.6212,0.46,0.194,89,0,0,1.1650808093137561,-0.00942896750170068
2,0,6,0,0,2,1,1,0.6,0.6212,0.49,0.194,31,1,2,-0.7624486358269865,-0.05862742107195459
2,0,6,1,0,2,1,1,0.6,0.6212,0.49,0.2537,13,1,2,-0.614186750717985,0.2692030614699932
2,0,6,2,0,2,1,1,0.6,0.6212,0.49,0.2836,10,1,2,-0.48545936081455543,0.42769279826009926
2,0,6,3,0,2,1,1,0.58,0.5455,0.53,0.3284,2,1,2,-0.4743298200378554,0.6479845495272146
2,0,6,4,0,2,1,1,0.54,0.5152,0.6,0.2537,3,1,2,-0.8142189199001754,0.262545714759675
2,0,6,5,0,2,1,1,0.54,0.5152,0.56,0.3284,26,2,2,-0.4049482369552664,0.6854528575622646
2,0,6,6,0,2,1,1,0.54,0.5152,0.56,0.2985,113,2,2,-0.12593788184139043,0.4187705216586461
2,0,6,7,0,2,1,1,0.56,0.5303,0.52,0.4179,365,0,0,1.1458988611732202,0.6775973972869966
2,0,6,8,0,2,1,1,0.58,0.5455,0.49,0.3881,486,0,0,1.643563216265772,0.36251389841058973
2,0,6,9,0,2,1,1,0.62,0.6212,0.46,0.194,193,0,0,0.49996077468710065,-0.2381521517779691
2,0,6,10,0,2,1,1,0.62,0.6212,0.46,0.2239,130,0,0,0.43888664605054584,0.005835103341979655
2,0,6,11,0,2,1,1,0.64,0.6212,0.41,0.2836,143,0,0,0.8448846110624135,0.32855289236648844
2,0,6,12,0,2,1,1,0.64,0.6212,0.41,0.3582,169,2,0,1.1658267138543543,0.6676683778845754
2,0,6,13,0,2,1,1,0.64,0.6212,0.44,0.2239,209,0,0,0.9882919634118125,-0.10968490247036639
2,0,6,14,0,2,1,2,0.64,0.6212,0.47,0.194,159,0,0,0.7607267785604802,-0.2404130923076103
2,0,6,15,0,2,1,1,0.64,0.6212,0.47,0.1642,178,0,0,0.824853527454904,-0.4097017093406413
2,0,6,16,0,2,1,1,0.68,0.6364,0.41,0.194,330,0,0,1.665426774821073,-0.4734752943646813
2,0,6,17,0,2,1,3,0.64,0.6212,0.5,0.2836,569,0,0,2.3989360319835487,-0.4217632704908953
2,0,6,18,0,2,1,1,0.62,0.6212,0.51,0.3284,538,0,0,2.410503729952166,-0.10943228307723982
2,0,6,19,0,2,1,1,0.64,0.6212,0.5,0.3582,386,0,0,2.129743988058542,0.22092053381694532
2,0,6,20,0,2,1,1,0.6,0.6212,0.56,0.1642,297,0,0,1.2613867982199691,-0.6088789570789752
2,0,6,21,0,2,1,1,0.6,0.6212,0.56,0.2985,243,0,0,1.4634547407655973,0.1406624833144302
2,0,6,22,0,2,1,1,0.58,0.5455,0.6,0.2239,188,0,0,1.0575173630719776,-0.16493123693113307
2,0,6,23,0,2,1,1,0.56,0.5303,0.68,0.2239,110,2,0,0.6489158305445432,-0.14635871156795038
2,0,6,0,0,3,1,1,0.56,0.5303,0.64,0.3582,52,1,2,-0.7682632155943229,0.5498556947394776
2,0,6,1,0,3,1,1,0.54,0.5152,0.64,0.2836,14,1,2,-1.0228296217475097,0.29905792757170374
2,0,6,2,0,3,1,1,0.52,0.5,0.63,0.2239,9,1,2,-1.1151142866282284,0.0949747708916847
2,0,6,3,0,3,1,1,0.5,0.4848,0.68,0.2537,1,1,2,-1.162100433386202,0.22103174515953267
2,0,6,4,0,3,1,1,0.5,0.4848,0.63,0.2836,4,1,2,-0.89240054835281,0.46974704253904426
2,0,6,5,0,3,1,1,0.48,0.4697,0.67,0.2836,21,1,2,-0.9028891352378322,0.43196874715122097
2,0,6,6,0,3,1,1,0.5,0.4848,0.63,0.2537,121,1,2,-0.4474816244382781,0.16606791074463795
2,0,6,7,0,3,1,1,0.54,0.5152,0.6,0.1343,370,0,0,0.2913680681473861,-0.8360167434065189
2,0,6,8,0,3,1,1,0.58,0.5455,0.53,0.1343,498,0,0,1.0134343019121856,-0.9938026247835245
2,0,6,9,0,3,1,1,0.6,0.6212,0.49,0.0,207,0,0,-0.0027032598416746397,-1.2209234464302303
2,0,6,10,0,3,1,1,0.64,0.6212,0.47,0.1642,135,0,0,0.3337900581812628,-0.3771883042415898
2,0,6,11,0,3,1,1,0.68,0.6364,0.36,0.0,164,0,0,0.4711865049751456,-1.130187638658336
2,0,6,12,0,3,1,1,0.7,0.6364,0.34,0.2239,211,0,0,1.2806344138614734,-0.09987902258561267
2,0,6,13,0,3,1,1,0.74,0.6515,0.28,0.2836,189,0,0,1.6379929137614535,0.2327530931463721
2,0,6,14,0,3,1,1,0.74,0.6515,0.28,0.0,178,0,0,1.0367235599450733,-1.1539835343119713
2,0,6,15,0,3,1,1,0.76,0.6667,0.27,0.0,164,0,0,1.1255224358528437,-1.1682413757458063
2,0,6,16,0,3,1,1,0.76,0.6667,0.27,0.1343,312,0,0,1.9665888241497516,-0.7065415803962057
2,0,6,17,0,3,1,1,0.74,0.6515,0.28,0.1045,638,0,0,2.939788588870657,-1.273333273898668
2,0,6,18,0,3,1,1,0.72,0.6515,0.32,0.1343,607,0,0,2.8444436619942164,-1.0947471884532354
2,0,6,19,0,3,1,1,0.7,0.6364,0.37,0.2836,416,0,0,2.487176727429154,-0.11456772431154512
2,0,6,20,0,3,1,1,0.66,0.6212,0.44,0.1642,330,0,0,1.7715981134230048,-0.5979847067548841
2,0,6,21,0,3,1,1,0.64,0.6212,0.47,0.2239,257,0,0,1.6350002485235324,-0.19133239839460378
2,0,6,22,0,3,1,1,0.62,0.6212,0.5,0.1045,175,0,0,1.0673485624220636,-0.6611432535914304
2,0,6,23,0,3,1,1,0.62,0.6212,0.53,0.0,107,0,0,0.615155953448119,-1.1366346347832732
2,0,6,0,0,4,1,1,0.6,0.6212,0.56,0.1045,47,1,2,-1.0838035841169082,-0.6641078266228343
2,0,6,1,0,4,1,1,0.58,0.5455,0.6,0.0,17,1,2,-1.477866652051966,-1.153788410438645
2,0,6,2,0,4,1,1,0.6,0.6212,0.56,0.0896,5,1,2,-1.1081414654538533,-0.6667388203283672
2,0,6,3,0,4,1,2,0.56,0.5303,0.73,0.0896,4,1,2,-1.5304302191329533,-0.875969384379374
2,0,6,4,0,4,1,2,0.56,0.5303,0.68,0.1045,6,1,2,-1.2976109116213757,-0.7003088428758213
2,0,6,5,0,4,1,1,0.6,0.6061,0.64,0.194,25,1,2,-0.7923667698555571,-0.3176437901354702
2,0,6,6,0,4,1,3,0.58,0.5455,0.73,0.1642,112,1,2,-0.7703974698937964,-0.7019108688332145
2,0,6,7,0,4,1,3,0.56,0.5303,0.78,0.1642,188,1,2,-0.6186463655363603,-0.8435167863965284
2,0,6,8,0,4,1,2,0.6,0.5909,0.69,0.1343,388,0,0,0.31276897148704136,-1.2128524623998698
2,0,6,9,0,4,1,2,0.62,0.6061,0.65,0.194,261,0,0,0.2514982579170866,-0.7103955264235389
2,0,6,10,0,4,1,2,0.66,0.6212,0.61,0.2537,121,0,2,0.18678350071137909,-0.24912841627848548
2,0,6,11,0,4,1,2,0.68,0.6364,0.61,0.2985,150,0,2,0.48791042330432793,-0.12196846098234879
2,0,6,12,0,4,1,1,0.72,0.6667,0.54,0.3881,206,0,0,1.1836190222612444,0.267734841004798
2,0,6,13,0,4,1,2,0.72,0.6667,0.54,0.2537,151,0,0,0.778535825303443,-0.31547871263789035
2,0,6,14,0,4,1,2,0.72,0.6667,0.54,0.3284,153,0,0,1.0237821021385867,0.058332311642232744
2,0,6,15,0,4,1,2,0.7,0.6515,0.61,0.2985,159,0,2,0.8380915079225579,-0.1714995237713664
2,0,6,16,0,4,1,3,0.66,0.6212,0.69,0.194,294,0,2,0.8307091226371082,-0.9156042447960809
2,0,6,17,0,4,1,2,0.64,0.5909,0.78,0.1045,272,0,0,0.37367779944423124,-1.4409800956301386
2,0,6,18,0,4,1,1,0.64,0.5758,0.83,0.2239,325,0,0,0.7587403360232499,-1.0166677250987002
2,0,6,19,0,4,1,1,0.62,0.5758,0.83,0.2836,327,0,0,0.9325897752643358,-0.6576221271972894
2,0,6,20,0,4,1,1,0.62,0.5758,0.83,0.3284,201,0,0,0.705716489581082,-0.24987929474631462
2,0,6,21,0,4,1,3,0.62,0.5758,0.83,0.2537,188,0,0,0.5676888867416023,-0.5965118474510323
2,0,6,22,0,4,1,3,0.62,0.5758,0.83,0.2537,151,0,0,0.5216524265059428,-0.5380364145401618
2,0,6,23,0,4,1,3,0.6,0.5606,0.83,0.2537,16,2,0,0.12792720060706553,-0.28020074688780433
2,0,6,0,0,5,1,1,0.56,0.5303,0.88,0.0896,24,1,2,-2.046163504706175,-1.218050384245559
2,0,6,1,0,5,1,1,0.56,0.5303,0.94,0.1343,23,1,2,-2.0242325534881487,-1.1074542879853901
2,0,6,2,0,5,1,1,0.56,0.5303,0.94,0.1045,13,1,2,-2.0518432052213833,-1.2354191044923304
2,0,6,3,0,5,1,1,0.56,0.5303,0.94,0.1045,6,1,2,-2.002978906187051,-1.2196924307463815
2,0,6,4,0,5,1,1,0.54,0.5152,0.94,0.1343,6,1,2,-1.9026658405303962,-1.0062598131667893
2,0,6,5,0,5,1,1,0.54,0.5152,1.0,0.0,13,1,2,-2.2577868321355075,-1.7958546458937514
2,0,6,6,0,5,1,1,0.56,0.5303,0.94,0.0,97,1,2,-1.736986466003132,-1.8509831215106067
2,0,6,7,0,5,1,1,0.6,0.5606,0.83,0.0,250,1,0,-0.8382423915592346,-1.9653727189204688
2,0,6,8,0,5,1,2,0.6,0.5606,0.83,0.0,454,0,0,-0.12190941899262522,-2.250312317967801
2,0,6,9,0,5,1,1,0.7,0.6515,0.58,0.194,224,0,0,0.4559617435954205,-0.7582437719397639
2,0,6,10,0,5,1,1,0.7,0.6515,0.58,0.194,170,0,0,0.35614818644009877,-0.6755440421687714
2,0,6,11,0,5,1,1,0.68,0.6364,0.69,0.2537,181,0,2,0.29008469825506206,-0.5466287593460951
2,0,6,12,0,5,1,1,0.7,0.6515,0.65,0.2537,243,0,2,0.6924942369457238,-0.6099182698776308
2,0,6,13,0,5,1,1,0.74,0.6818,0.62,0.2836,204,0,2,0.8558953591198954,-0.46029341090833875
2,0,6,14,0,5,1,1,0.76,0.697,0.52,0.194,215,0,0,1.04196023154263,-0.7772718173209814
2,0,6,15,0,5,1,1,0.78,0.697,0.43,0.2239,243,0,0,1.5260175759696966,-0.5448745241104032
2,0,6,16,0,5,1,1,0.76,0.6818,0.45,0.1642,355,0,0,1.7306504662763682,-0.9749430289870497
2,0,6,17,0,5,1,3,0.76,0.6818,0.4,0.194,552,0,0,2.6138171464631785,-1.003166238970796
2,0,6,18,0,5,1,3,0.76,0.6818,0.4,0.194,450,0,0,2.3621623744758695,-0.8520684945359291
2,0,6,19,0,5,1,3,0.64,0.5758,0.83,0.2537,328,0,0,0.9062230963214811,-0.8672242715716771
2,0,6,20,0,5,1,1,0.64,0.5909,0.78,0.1045,232,0,0,0.4601668823429002,-1.3667258602545083
2,0,6,21,0,5,1,1,0.64,0.5909,0.78,0.0896,208,0,0,0.4217616470372863,-1.400758072733128
2,0,6,22,0,5,1,1,0.62,0.5606,0.88,0.1343,175,0,0,0.2071916283653068,-1.2638692618322107
2,0,6,23,0,5,1,1,0.62,0.5758,0.83,0.1343,178,0,0,0.4096818570989337,-1.1636168620521794
2,0,6,0,0,6,0,1,0.62,0.5606,0.88,0.1343,104,1,1,-1.645996664376932,-0.6559803293603755
2,0,6,1,0,6,0,1,0.62,0.5758,0.83,0.1045,95,1,1,-1.54845161419187,-0.686594792083757
2,0,6,2,0,6,0,1,0.6,0.5455,0.88,0.0,53,1,1,-2.0048734544901174,-1.1789309347180774
2,0,6,3,0,6,0,1,0.6,0.5455,0.88,0.0896,20,1,1,-1.8368522927163473,-0.6812631749941889
2,0,6,4,0,6,0,1,0.6,0.5455,0.88,0.0896,5,1,1,-1.8132948628206793,-0.6541368321375943
2,0,6,5,0,6,0,1,0.62,0.5758,0.83,0.0,7,1,1,-1.7776925614549062,-1.05706592322315
2,0,6,6,0,6,0,1,0.62,0.5758,0.83,0.1045,27,1,1,-1.408520954217199,-0.5609377882725989
2,0,6,7,0,6,0,1,0.64,0.5909,0.78,0.1343,57,1,1,-1.0159555485854341,-0.41090719370769224
2,0,6,8,0,6,0,1,0.66,0.6061,0.78,0.0896,131,1,1,-0.7736568930683986,-0.7922660070971805
2,0,6,9,0,6,0,1,0.7,0.6515,0.61,0.2239,218,0,1,0.36457782261362315,-0.027236248814934482
2,0,6,10,0,6,0,1,0.72,0.6818,0.62,0.194,244,0,1,0.4639044506045664,-0.28646545837043386
2,0,6,11,0,6,0,1,0.72,0.6818,0.62,0.1343,404,0,1,0.906855111768188,-0.8051361410780762
2,0,6,12,0,6,0,1,0.74,0.697,0.66,0.0896,420,0,1,0.8680850914091346,-1.1828676033532943
2,0,6,13,0,6,0,1,0.76,0.697,0.55,0.0,327,0,1,0.7495591336844232,-1.3318952488430644
2,0,6,14,0,6,0,2,0.8,0.7273,0.46,0.2836,334,0,1,1.7751361273186879,0.1304121258070177
2,0,6,15,0,6,0,2,0.82,0.7576,0.46,0.1343,367,0,1,1.652615672180489,-0.7118952592735411
2,0,6,16,0,6,0,2,0.76,0.697,0.52,0.2239,468,0,1,1.9850972239520026,-0.344559467651606
2,0,6,17,0,6,0,2,0.76,0.6818,0.48,0.1642,449,0,1,1.9594005627587767,-0.5291423040706378
2,0,6,18,0,6,0,2,0.74,0.6818,0.55,0.194,381,0,1,1.6738159601504337,-0.3570979364419027
2,0,6,19,0,6,0,2,0.74,0.6667,0.51,0.1045,326,0,1,1.4672535129926492,-0.6383486280324103
2,0,6,20,0,6,0,2,0.72,0.6667,0.58,0.1343,188,0,1,0.9602338054209917,-0.36655715568552466
2,0,6,21,0,6,0,2,0.72,0.6818,0.66,0.1045,183,0,1,0.7532521976578797,-0.6596872652624421
2,0,6,22,0,6,0,2,0.72,0.6818,0.62,0.1343,161,0,1,0.9192448665185554,-0.39559959582673954
2,0,6,23,0,6,0,2,0.72,0.6818,0.62,0.0,150,0,1,0.6535742312826057,-1.0410147981478808
2,0,6,0,0,0,0,1,0.7,0.6515,0.65,0.0,89,1,1,-1.2834452897851363,-1.0859383758016425
2,0,6,1,0,0,0,2,0.7,0.6515,0.65,0.0896,76,1,1,-1.0521569551647048,-0.6167697888543683
2,0,6,2,0,0,0,1,0.68,0.6364,0.74,0.0896,72,1,1,-1.2510684168146846,-0.7233992652491363
2,0,6,3,0,0,0,2,0.66,0.6061,0.78,0.1343,30,1,1,-1.3477178513365056,-0.4551554516918754
2,0,6,4,0,0,0,2,0.66,0.6212,0.74,0.1343,17,1,1,-1.2202398295354004,-0.35185877617503036
2,0,6,5,0,0,0,2,0.66,0.6061,0.78,0.0,19,1,1,-1.5423806770417914,-1.0948186907388828
2,0,6,6,0,0,0,2,0.66,0.6061,0.78,0.1642,33,1,1,-1.05799469051775,-0.293711540186486
2,0,6,7,0,0,0,2,0.66,0.6061,0.78,0.1642,71,1,1,-0.8667792525784294,-0.3421080051879194
2,0,6,8,0,0,0,3,0.68,0.6364,0.74,0.1045,84,1,1,-0.7535688185024203,-0.6320038061856111
2,0,6,9,0,0,0,2,0.68,0.6364,0.74,0.1045,169,1,1,-0.4136755243734457,-0.7473733272120883
2,0,6,10,0,0,0,2,0.7,0.6515,0.61,0.1045,244,0,1,0.24944389456428095,-0.6513917376881216
2,0,6,11,0,0,0,2,0.72,0.6667,0.58,0.0896,377,0,1,0.8185609907851141,-0.9095915571458068
2,0,6,12,0,0,0,2,0.74,0.6818,0.55,0.0896,396,0,1,1.0605476392002615,-0.9313629086920998
2,0,6,13,0,0,0,2,0.74,0.6667,0.51,0.0,363,0,1,0.9233543007146077,-1.2444592217669814
2,0,6,14,0,0,0,3,0.74,0.6818,0.58,0.1045,317,0,1,0.9129549569719828,-0.7925692540449484
2,0,6,15,0,0,0,2,0.74,0.6818,0.55,0.1045,362,0,1,1.1995093113732127,-0.7916752420647633
2,0,6,16,0,0,0,2,0.76,0.6818,0.48,0.0,378,0,1,1.2947031336217505,-1.2490268122096835
2,0,6,17,0,0,0,1,0.74,0.6667,0.51,0.0,397,0,1,1.3149397326765873,-1.2698999623906904
2,0,6,18,0,0,0,2,0.74,0.6818,0.58,0.0896,296,0,1,1.0970632261853597,-0.8136204526176586
2,0,6,19,0,0,0,1,0.72,0.6818,0.62,0.1343,311,0,1,1.1807252342765238,-0.6265992814737487
2,0,6,20,0,0,0,1,0.7,0.6515,0.7,0.194,232,0,1,0.9031548742470893,-0.3101725337028734
2,0,6,21,0,0,0,1,0.68,0.6364,0.79,0.1343,167,0,0,0.377084004274459,-0.626308796897829
2,0,6,22,0,0,0,1,0.66,0.6061,0.78,0.2239,152,0,0,0.5887644715508401,-0.07482094205233877
2,0,6,23,0,0,0,1,0.66,0.6061,0.78,0.194,92,0,0,0.40276110624175526,-0.13203435804784167
2,0,6,0,0,1,1,1,0.66,0.6061,0.83,0.1642,26,1,2,-1.561759382012043,-1.050283982927663
2,0,6,1,0,1,1,1,0.64,0.5758,0.89,0.0896,12,1,2,-1.886795992680393,-1.4538111323342418
2,0,6,2,0,1,1,1,0.64,0.5758,0.89,0.0896,2,1,2,-1.8474217695730597,-1.433809582671801
2,0,6,3,0,1,1,3,0.64,0.5758,0.89,0.0,1,1,2,-1.9809815061248264,-1.8715248221271774
2,0,6,4,0,1,1,3,0.62,0.5606,0.88,0.1642,3,1,2,-1.547836973368166,-0.9738488172882571
2,0,6,5,0,1,1,3,0.62,0.5758,0.83,0.1343,3,1,2,-1.422046476861303,-1.0177844391912132
2,0,6,6,0,1,1,3,0.6,0.5758,0.78,0.1343,26,1,2,-1.193968693995592,-0.8863169240517195
2,0,6,7,0,1,1,3,0.56,0.5303,0.88,0.194,46,1,2,-1.2448431044590154,-0.6907569183579647
2,0,6,8,0,1,1,3,0.56,0.5303,0.83,0.194,221,1,2,-0.4982551892441006,-0.8355974044568165
2,0,6,9,0,1,1,2,0.6,0.5758,0.78,0.2537,219,1,2,-0.10202798515265249,-0.5512195239859242
2,0,6,10,0,1,1,2,0.6,0.5758,0.78,0.2537,91,1,2,-0.4359300818406212,-0.3630728549414585
2,0,6,11,0,1,1,2,0.6,0.5758,0.78,0.1045,94,1,2,-0.6908061335041922,-1.1024206612909202
2,0,6,12,0,1,1,2,0.62,0.6061,0.69,0.1045,162,1,2,-0.14742409968356746,-1.0754846112330505
2,0,6,13,0,1,1,1,0.64,0.6061,0.65,0.1045,179,0,2,0.11263430010210647,-1.0746509830172042
2,0,6,14,0,1,1,1,0.66,0.6212,0.61,0.1045,175,0,2,0.3062621683987862,-1.0438932233859124
2,0,6,15,0,1,1,1,0.66,0.6212,0.61,0.1343,205,0,2,0.5391556120400104,-0.9329236531073188
2,0,6,16,0,1,1,1,0.7,0.6515,0.58,0.1642,299,0,0,1.1232834336444795,-0.972818293102512
2,0,6,17,0,1,1,1,0.7,0.6515,0.54,0.0,565,0,0,1.7642473606557951,-2.08238968604133
2,0,6,18,0,1,1,1,0.7,0.6515,0.61,0.2537,538,0,0,2.149325768238733,-0.9167490387499772
2,0,6,19,0,1,1,1,0.66,0.6212,0.65,0.2239,431,0,0,1.6419162161492655,-0.8660845409560962
2,0,6,20,0,1,1,1,0.66,0.6212,0.69,0.2239,316,0,0,1.2515439071908556,-0.7754825841543415
2,0,6,21,0,1,1,1,0.64,0.6061,0.73,0.1642,206,0,0,0.7051142415892012,-0.928720396179525
2,0,6,22,0,1,1,2,0.64,0.6061,0.73,0.2239,130,0,0,0.6699013254428849,-0.5182423125853954
2,0,6,23,0,1,1,1,0.62,0.5909,0.78,0.2537,60,0,0,0.42678694286026125,-0.3038379027100432
3,0,6,0,0,2,1,1,0.62,0.5909,0.78,0.1642,33,1,2,-1.492982765668902,-0.8420548047049347
3,0,6,1,0,2,1,3,0.62,0.5909,0.78,0.1642,14,1,2,-1.4820787703425664,-0.8092286272930173
3,0,6,2,0,2,1,3,0.62,0.5758,0.83,0.1642,6,1,2,-1.5583701732265307,-0.8908523073306271
3,0,6,3,0,2,1,3,0.62,0.5758,0.83,0.1642,2,1,2,-1.5000157982651992,-0.8794005095011704
3,0,6,4,0,2,1,2,0.6,0.5455,0.88,0.1045,9,1,2,-1.7007309713690775,-1.2191135447540256
3,0,6,5,0,2,1,2,0.6,0.5455,0.88,0.1343,25,1,2,-1.5121245487205164,-1.0881945535318018
3,0,6,6,0,2,1,2,0.6,0.5455,0.88,0.1343,115,1,2,-1.1564144613798766,-1.2106888677524326
3,0,6,7,0,2,1,2,0.6,0.5152,0.94,0.0,309,1,0,-0.919987386868704,-2.2667509659407385
3,0,6,8,0,2,1,2,0.62,0.5606,0.88,0.1045,401,0,0,-0.13898352673728281,-1.8144037662152082
3,0,6,9,0,2,1,2,0.62,0.5606,0.88,0.2537,275,1,2,-0.13118496901935126,-0.8882821207413005
3,0,6,10,0,2,1,2,0.64,0.5758,0.83,0.194,161,1,2,-0.395322613864449,-0.977453112123013
3,0,6,11,0,2,1,1,0.66,0.6061,0.83,0.1642,171,1,2,-0.32198647403644554,-1.1936313895426445
3,0,6,12,0,2,1,1,0.7,0.6667,0.74,0.1642,189,0,2,0.10090724638210233,-1.1551616956793158
3,0,6,13,0,2,1,1,0.74,0.697,0.66,0.1642,207,0,2,0.49940249814545756,-1.1364470643004652
3,0,6,14,0,2,1,1,0.76,0.7121,0.62,0.2239,152,0,0,0.6658936068234838,-0.7365871503199459
3,0,6,15,0,2,1,1,0.78,0.7424,0.59,0.2537,170,0,0,0.9717017714368666,-0.6089671770580267
3,0,6,16,0,2,1,1,0.8,0.7727,0.59,0.2239,335,0,0,1.5353585008264954,-1.0460140434964194
3,0,6,17,0,2,1,1,0.78,0.7576,0.66,0.2239,572,0,0,2.1476134092891694,-1.456548426880434
3,0,6,18,0,2,1,2,0.76,0.7273,0.7,0.2537,536,0,0,2.036451689201063,-1.2708375482408478
3,0,6,19,0,2,1,2,0.74,0.7121,0.74,0.2239,425,0,0,1.5540683212568402,-1.2741875040277209
3,0,6,20,0,2,1,3,0.74,0.697,0.7,0.2239,326,0,0,1.4094974998173015,-1.0483443855714343
3,0,6,21,0,2,1,1,0.72,0.697,0.74,0.194,229,0,0,0.9711763714065451,-1.0721402937320352
3,0,6,22,0,2,1,1,0.7,0.6667,0.79,0.1045,109,0,0,0.3017297758857989,-1.3788499480227707
3,0,6,23,0,2,1,1,0.7,0.6667,0.74,0.1045,64,0,0,0.35237878978743875,-1.210199533578865
3,0,6,0,0,3,1,1,0.66,0.6061,0.78,0.194,33,1,2,-1.3506386533991799,-0.813517014807707
3,0,6,1,0,3,1,1,0.66,0.6061,0.78,0.1343,21,1,2,-1.4517856787168457,-1.0870948116364658
3,0,6,2,0,3,1,1,0.66,0.6061,0.78,0.0,7,1,2,-1.7269463898797945,-1.7282351380411147
3,0,6,3,0,3,1,1,0.66,0.6061,0.78,0.1343,7,1,2,-1.3540570806481809,-1.055641464144568
3,0,6,4,0,3,1,1,0.64,0.5758,0.83,0.0,11,1,2,-1.7319492982396754,-1.7614920703344827
3,0,6,5,0,3,1,1,0.64,0.5758,0.89,0.0,23,1,2,-1.769371996932171,-1.8913699856331856
3,0,6,6,0,3,1,1,0.66,0.6061,0.83,0.0,122,1,2,-1.2011212511648002,-1.9678728408325015
3,0,6,7,0,3,1,1,0.7,0.6667,0.79,0.0,311,1,0,-0.35928554618326164,-2.271846386631615
3,0,6,8,0,3,1,1,0.72,0.697,0.74,0.1045,423,0,0,0.4605870181396285,-1.867753422167177
3,0,6,9,0,3,1,1,0.72,0.697,0.79,0.1642,219,1,2,-0.10152814750128422,-1.3736559452251051
3,0,6,10,0,3,1,1,0.74,0.697,0.7,0.2537,135,0,2,0.16220277866561522,-0.6857305521267244
3,0,6,11,0,3,1,1,0.74,0.697,0.7,0.1642,145,0,2,0.06366476863870878,-1.13862380517914
3,0,6,12,0,3,1,2,0.8,0.7727,0.59,0.2239,188,0,0,0.7863135422808789,-0.8595529766848393
